frame,joint,x,y 
34,23,0.7872928380966187,1.5743991136550903
34,24,0.4702126979827881,1.5824568271636963
34,25,0.7723003029823303,2.2191450595855713
34,26,0.4858015179634094,2.2168028354644775
34,27,0.7734429836273193,2.78810715675354
34,28,0.491924524307251,2.7773184776306152
34,29,0.7773627042770386,2.891467571258545
34,30,0.4774114191532135,2.8774518966674805
34,31,0.7256682515144348,2.9590260982513428
34,32,0.5516312718391418,2.962750196456909
35,0,0.6331487894058228,0.4094352126121521
35,1,0.6632058024406433,0.3505251705646515
35,2,0.6809734106063843,0.35190966725349426
35,3,0.6962243318557739,0.3542599380016327
35,4,0.6081491112709045,0.3521886169910431
35,5,0.5849633812904358,0.3545660376548767
35,6,0.5639077425003052,0.3574613034725189
35,7,0.7261491417884827,0.3936416804790497
35,8,0.5347084403038025,0.3924846053123474
35,9,0.6624875664710999,0.4798325300216675
35,10,0.5923072099685669,0.47819453477859497
35,11,0.8644386529922485,0.7812052965164185
35,12,0.37882253527641296,0.7717465758323669
35,13,1.0029547214508057,1.1292645931243896
35,14,0.23547565937042236,1.0457777976989746
35,15,1.0941107273101807,1.4961609840393066
35,16,0.1602654755115509,1.508262038230896
35,17,1.1380776166915894,1.6044198274612427
35,18,0.12140430510044098,1.6152713298797607
35,19,1.0912275314331055,1.6218079328536987
35,20,0.17047050595283508,1.6173738241195679
35,21,1.0601497888565063,1.5841081142425537
35,22,0.19343315064907074,1.579447627067566
35,23,0.7831424474716187,1.5795035362243652
35,24,0.46468043327331543,1.5804862976074219
35,25,0.7584699988365173,2.2268824577331543
35,26,0.47358542680740356,2.2158701419830322
35,27,0.7533290982246399,2.8012075424194336
35,28,0.4665911793708801,2.785553455352783
35,29,0.7563079595565796,2.9064700603485107
35,30,0.4527854323387146,2.8896193504333496
35,31,0.7032818794250488,2.9733283519744873
35,32,0.5189216136932373,2.9648220539093018
36,0,0.6377719640731812,0.40958958864212036
36,1,0.6694080233573914,0.3500367999076843
36,2,0.686826765537262,0.3515622317790985
36,3,0.703164279460907,0.35381364822387695
36,4,0.6146405935287476,0.3513960540294647
36,5,0.5917537212371826,0.3537575602531433
36,6,0.5700119137763977,0.3564395308494568
36,7,0.7346765995025635,0.39340317249298096
36,8,0.5412001609802246,0.39051249623298645
36,9,0.6659613847732544,0.47956255078315735
36,10,0.5965109467506409,0.47795769572257996
36,11,0.867060661315918,0.7910693883895874
36,12,0.3818904757499695,0.7648115754127502
36,13,0.9585957527160645,1.2123912572860718
36,14,0.24088247120380402,1.0396323204040527
36,15,0.9767686128616333,1.5287513732910156
36,16,0.16919150948524475,1.4835174083709717
36,17,1.010342001914978,1.6392014026641846
36,18,0.13952188193798065,1.5839927196502686
36,19,0.9618843793869019,1.6464544534683228
36,20,0.18675872683525085,1.5939236879348755
36,21,0.9417559504508972,1.5996123552322388
36,22,0.20753760635852814,1.554228663444519
36,23,0.765247106552124,1.5890066623687744
36,24,0.4523593783378601,1.5808703899383545
36,25,0.7293156385421753,2.234069347381592
36,26,0.43512439727783203,2.2171194553375244
36,27,0.7168803215026855,2.814541816711426
36,28,0.42559829354286194,2.7981581687927246
36,29,0.719687819480896,2.92368483543396
36,30,0.41908568143844604,2.90812611579895
36,31,0.6654197573661804,3.000135660171509
36,32,0.46034377813339233,2.976996660232544
37,0,0.6390342712402344,0.40965884923934937
37,1,0.670678973197937,0.3501753509044647
37,2,0.6886175274848938,0.35165348649024963
37,3,0.7045110464096069,0.3539970815181732
37,4,0.6158777475357056,0.3512915372848511
37,5,0.5930126905441284,0.35340985655784607
37,6,0.5719037055969238,0.35590845346450806
37,7,0.7360981106758118,0.39336103200912476
37,8,0.5432080030441284,0.38925379514694214
37,9,0.6669939756393433,0.4793446660041809
37,10,0.5971145033836365,0.4775448143482208
37,11,0.866782009601593,0.7986401319503784
37,12,0.38385242223739624,0.7605411410331726
37,13,0.941365122795105,1.2335126399993896
37,14,0.2435465157032013,1.0345414876937866
37,15,0.9471859931945801,1.5452345609664917
37,16,0.17210200428962708,1.4734407663345337
37,17,0.9786801338195801,1.6573092937469482
37,18,0.1409684121608734,1.5736111402511597
37,19,0.9294606447219849,1.6618627309799194
37,20,0.18939250707626343,1.5854307413101196
37,21,0.9103447794914246,1.612392783164978
37,22,0.20871631801128387,1.5461618900299072
37,23,0.7521287202835083,1.5913581848144531
37,24,0.44164425134658813,1.5797733068466187
37,25,0.7104200720787048,2.236382484436035
37,26,0.41586437821388245,2.217184543609619
37,27,0.6921862363815308,2.8194055557250977
37,28,0.403438001871109,2.8030378818511963
37,29,0.6950699687004089,2.9297893047332764
37,30,0.3970058560371399,2.9150755405426025
37,31,0.6403706073760986,3.006758689880371
37,32,0.43799930810928345,2.9820778369903564
38,0,0.64704430103302,0.41183555126190186
38,1,0.6802580952644348,0.3514666259288788
38,2,0.6974538564682007,0.3544483184814453
38,3,0.7142724394798279,0.3584640920162201
38,4,0.62721848487854,0.35219117999076843
38,5,0.6064218282699585,0.3543005585670471
38,6,0.5855468511581421,0.3566664755344391
38,7,0.7438397407531738,0.3995125889778137
38,8,0.5557311177253723,0.38935908675193787
38,9,0.6738598942756653,0.4854932129383087
38,10,0.6055729985237122,0.47836872935295105
38,11,0.8672300577163696,0.8017615079879761
38,12,0.38654670119285583,0.7563747763633728
38,13,0.9373253583908081,1.2360633611679077
38,14,0.24727335572242737,1.0335111618041992
38,15,0.9452718496322632,1.5505847930908203
38,16,0.17573237419128418,1.4840716123580933
38,17,0.977008044719696,1.6654633283615112
38,18,0.1470116525888443,1.5856853723526
38,19,0.928101658821106,1.6720956563949585
38,20,0.1949656456708908,1.5994514226913452
38,21,0.9089308977127075,1.6207584142684937
38,22,0.21372857689857483,1.5587413311004639
38,23,0.7437770366668701,1.5936416387557983
38,24,0.43381381034851074,1.5792607069015503
38,25,0.7025381922721863,2.238988161087036
38,26,0.4081239104270935,2.22040057182312
38,27,0.6795027256011963,2.8225226402282715
38,28,0.39206206798553467,2.808180093765259
38,29,0.6817572116851807,2.933011293411255
38,30,0.38286399841308594,2.9217138290405273
38,31,0.6278911828994751,3.0108377933502197
38,32,0.43075209856033325,2.9870805740356445
39,0,0.6578355431556702,0.4308081269264221
39,1,0.6900935173034668,0.36791035532951355
39,2,0.7068219184875488,0.3732498288154602
39,3,0.7252949476242065,0.3799135982990265
39,4,0.6390470266342163,0.36264196038246155
39,5,0.6198194622993469,0.3627099394798279
39,6,0.5997706651687622,0.3639986217021942
39,7,0.7525206804275513,0.4179685711860657
39,8,0.566786527633667,0.3931499421596527
39,9,0.6853107213973999,0.5084521174430847
39,10,0.619118332862854,0.49683693051338196
39,11,0.8666707873344421,0.8052640557289124
39,12,0.3937324285507202,0.753769040107727
39,13,0.9323232769966125,1.2254148721694946
39,14,0.2554611563682556,1.0328407287597656
39,15,0.9472365379333496,1.5393168926239014
39,16,0.17663916945457458,1.4805938005447388
39,17,0.9811142683029175,1.6514675617218018
39,18,0.15040451288223267,1.5777926445007324
39,19,0.9347318410873413,1.6601412296295166
39,20,0.19769424200057983,1.5953624248504639
39,21,0.9154058694839478,1.6098378896713257
39,22,0.21604272723197937,1.5542538166046143
39,23,0.7434540390968323,1.5919767618179321
39,24,0.43424710631370544,1.5760180950164795
39,25,0.7052313089370728,2.234454870223999
39,26,0.4128139913082123,2.220263719558716
39,27,0.68513023853302,2.822206974029541
39,28,0.40065112709999084,2.8046462535858154
39,29,0.6881411671638489,2.9293017387390137
39,30,0.3920101225376129,2.9149537086486816
39,31,0.6344380378723145,3.00984525680542
39,32,0.44098347425460815,2.9863815307617188
40,0,0.666756808757782,0.442266047000885
40,1,0.6985716223716736,0.37905073165893555
40,2,0.7144944667816162,0.38444042205810547
40,3,0.7333642244338989,0.3912110924720764
40,4,0.6496165990829468,0.3716421127319336
40,5,0.6309614777565002,0.37040743231773376
40,6,0.6115803122520447,0.3705886900424957
40,7,0.7575320601463318,0.42677798867225647
40,8,0.574918806552887,0.3968191146850586
40,9,0.6930486559867859,0.5198186039924622
40,10,0.629886269569397,0.5078099966049194
40,11,0.8662964105606079,0.8069733381271362
40,12,0.39791932702064514,0.7516043186187744
40,13,0.9210054278373718,1.2198245525360107
40,14,0.2588612139225006,1.031212568283081
40,15,0.9360255002975464,1.5318901538848877
40,16,0.19418324530124664,1.4693019390106201
40,17,0.9705904126167297,1.6417313814163208
40,18,0.16293677687644958,1.5652081966400146
40,19,0.9269341230392456,1.6508432626724243
40,20,0.20969852805137634,1.582100510597229
40,21,0.9076186418533325,1.6015349626541138
40,22,0.22611713409423828,1.5406550168991089
40,23,0.7384573817253113,1.5915104150772095
40,24,0.433493435382843,1.573351502418518
40,25,0.7003483176231384,2.228410482406616
40,26,0.41280990839004517,2.217034101486206
40,27,0.6794905066490173,2.8156087398529053
40,28,0.4005376696586609,2.8006794452667236
40,29,0.6808672547340393,2.9234139919281006
40,30,0.39137014746665955,2.913135290145874
40,31,0.6305297017097473,3.0008623600006104
40,32,0.4384458065032959,2.9721250534057617
41,0,0.6713199019432068,0.45831769704818726
41,1,0.7034164071083069,0.39734581112861633
41,2,0.7189322710037231,0.40203532576560974
41,3,0.7371560335159302,0.4078999161720276
41,4,0.6562402844429016,0.38847222924232483
41,5,0.6382995843887329,0.3866254389286041
41,6,0.6201679706573486,0.38520726561546326
41,7,0.7580447793006897,0.4420715868473053
41,8,0.5828372240066528,0.40654632449150085
41,9,0.6960834860801697,0.5327151417732239
41,10,0.6350528597831726,0.5188073515892029
41,11,0.861519992351532,0.8089385628700256
41,12,0.4066082537174225,0.7447464466094971
41,13,0.8975085020065308,1.2149436473846436
41,14,0.26338765025138855,1.0255271196365356
41,15,0.9115859866142273,1.5279884338378906
41,16,0.20378990471363068,1.457964301109314
41,17,0.9434520602226257,1.636273741722107
41,18,0.17092391848564148,1.5513898134231567
41,19,0.9051249623298645,1.6426599025726318
41,20,0.21636748313903809,1.5708078145980835
41,21,0.8872678875923157,1.595617651939392
41,22,0.2317538559436798,1.529270887374878
41,23,0.7294027209281921,1.5797408819198608
41,24,0.43329161405563354,1.554140567779541
41,25,0.6872141361236572,2.205772876739502
41,26,0.40978050231933594,2.182833433151245
41,27,0.6640216112136841,2.7882680892944336
41,28,0.3922070264816284,2.7710201740264893
41,29,0.6642612218856812,2.891085386276245
41,30,0.38125890493392944,2.882591485977173
41,31,0.6134316921234131,2.9673876762390137
41,32,0.42635291814804077,2.928349494934082
42,0,0.6682008504867554,0.48806264996528625
42,1,0.6993757486343384,0.4273293912410736
42,2,0.7154605984687805,0.4312429130077362
42,3,0.7330938577651978,0.43604257702827454
42,4,0.6516931653022766,0.4160669445991516
42,5,0.6343861818313599,0.41217726469039917
42,6,0.6164416074752808,0.4098937213420868
42,7,0.7565644383430481,0.459651917219162
42,8,0.5809951424598694,0.42817434668540955
42,9,0.693126916885376,0.5529189705848694
42,10,0.6323691606521606,0.5376179814338684
42,11,0.8456841707229614,0.8090482950210571
42,12,0.41324710845947266,0.7394840717315674
42,13,0.8706555366516113,1.207910180091858
42,14,0.26825734972953796,1.0113556385040283
42,15,0.8886955380439758,1.5109174251556396
42,16,0.2037246972322464,1.4123238325119019
42,17,0.917331337928772,1.6128499507904053
42,18,0.1680373251438141,1.5067431926727295
42,19,0.8866659998893738,1.627950668334961
42,20,0.2118552029132843,1.5377117395401
42,21,0.8673326373100281,1.5820225477218628
42,22,0.22868862748146057,1.4965718984603882
42,23,0.7130686044692993,1.5460419654846191
42,24,0.43015432357788086,1.5142935514450073
42,25,0.6714107990264893,2.1617655754089355
42,26,0.40603336691856384,2.1371843814849854
42,27,0.6471007466316223,2.7351813316345215
42,28,0.3871079981327057,2.713442087173462
42,29,0.6463105082511902,2.8288214206695557
42,30,0.37534385919570923,2.8126702308654785
42,31,0.6004840135574341,2.900730609893799
42,32,0.41904395818710327,2.8689610958099365
43,0,0.666240394115448,0.48978134989738464
43,1,0.6990431547164917,0.4328322410583496
43,2,0.714861273765564,0.435706228017807
43,3,0.7324014902114868,0.43980666995048523
43,4,0.6484426856040955,0.4243829548358917
43,5,0.6307195425033569,0.42163267731666565
43,6,0.6127375364303589,0.42023488879203796
43,7,0.7526954412460327,0.4641331434249878
43,8,0.5791589021682739,0.4400613605976105
43,9,0.6927106976509094,0.553331196308136
43,10,0.6296559572219849,0.539631724357605
43,11,0.8383231163024902,0.8087671399116516
43,12,0.42099156975746155,0.7382914423942566
43,13,0.8708283305168152,1.1920926570892334
43,14,0.2776399254798889,1.0032131671905518
43,15,0.8889690637588501,1.4963557720184326
43,16,0.20010042190551758,1.3718727827072144
43,17,0.9211634397506714,1.5866836309432983
43,18,0.15671871602535248,1.4573407173156738
43,19,0.8919699788093567,1.6019232273101807
43,20,0.19614553451538086,1.4794100522994995
43,21,0.8728318214416504,1.5614341497421265
43,22,0.2173566371202469,1.4465619325637817
43,23,0.7084545493125916,1.530081033706665
43,24,0.4300602972507477,1.4990538358688354
43,25,0.6690047383308411,2.1379945278167725
43,26,0.40745192766189575,2.1137197017669678
43,27,0.643182635307312,2.7098443508148193
43,28,0.38756901025772095,2.6823551654815674
43,29,0.6424970626831055,2.7979540824890137
43,30,0.3757759928703308,2.7756643295288086
43,31,0.6009225249290466,2.8727595806121826
43,32,0.4163338541984558,2.839114189147949
44,0,0.6620388031005859,0.4944149851799011
44,1,0.6918702721595764,0.4399644732475281
44,2,0.7048014402389526,0.44142383337020874
44,3,0.7233371138572693,0.4444650709629059
44,4,0.6464959383010864,0.43563535809516907
44,5,0.6302559971809387,0.4342181980609894
44,6,0.6107920408248901,0.4336230456829071
44,7,0.7446451187133789,0.4677363336086273
44,8,0.5777524709701538,0.4515277147293091
44,9,0.6899879574775696,0.5543859004974365
44,10,0.6282327175140381,0.5452039837837219
44,11,0.8349429368972778,0.8085601329803467
44,12,0.4347131848335266,0.738460898399353
44,13,0.8723101615905762,1.1797404289245605
44,14,0.30048784613609314,1.0045057535171509
44,15,0.8893580436706543,1.4865868091583252
44,16,0.2310132533311844,1.374042272567749
44,17,0.9206717610359192,1.5727159976959229
44,18,0.1871468722820282,1.4588347673416138
44,19,0.8919401168823242,1.5879008769989014
44,20,0.2245989590883255,1.478793978691101
44,21,0.8737185597419739,1.5509425401687622
44,22,0.24725481867790222,1.4471161365509033
44,23,0.7113046646118164,1.5119622945785522
44,24,0.4392589032649994,1.4846819639205933
44,25,0.672886848449707,2.1203441619873047
44,26,0.4172230660915375,2.0945634841918945
44,27,0.6485923528671265,2.6901533603668213
44,28,0.39521628618240356,2.665299654006958
44,29,0.648904025554657,2.773418426513672
44,30,0.38387781381607056,2.7549116611480713
44,31,0.6063201427459717,2.853986978530884
44,32,0.4178549647331238,2.8240725994110107
45,0,0.6609914302825928,0.49844446778297424
45,1,0.6903759837150574,0.445171058177948
45,2,0.702670156955719,0.4464229941368103
45,3,0.7210877537727356,0.44898489117622375
45,4,0.6448139548301697,0.4419638216495514
45,5,0.628079354763031,0.44092538952827454
45,6,0.6093685030937195,0.4402998685836792
45,7,0.7414488792419434,0.47088244557380676
45,8,0.578063428401947,0.45676982402801514
45,9,0.6889513731002808,0.5566596984863281
45,10,0.6275717616081238,0.5496615767478943
45,11,0.8309459686279297,0.8058551549911499
45,12,0.4408968985080719,0.738655149936676
45,13,0.8715085983276367,1.1667011976242065
45,14,0.3119994103908539,1.0055111646652222
45,15,0.8967304229736328,1.4757245779037476
45,16,0.2322079837322235,1.3638567924499512
45,17,0.9249128103256226,1.5584625005722046
45,18,0.18779051303863525,1.444618821144104
45,19,0.8963295817375183,1.5739279985427856
45,20,0.22465868294239044,1.462220311164856
45,21,0.8778599500656128,1.539100170135498
45,22,0.24777457118034363,1.433713674545288
45,23,0.7133751511573792,1.5020447969436646
45,24,0.4479118287563324,1.476940631866455
45,25,0.6757022738456726,2.1076388359069824
45,26,0.4252314567565918,2.082369804382324
45,27,0.652671217918396,2.67802095413208
45,28,0.4053772985935211,2.651190757751465
45,29,0.6534486413002014,2.760570764541626
45,30,0.3944712281227112,2.738659381866455
45,31,0.6069155931472778,2.841487169265747
45,32,0.42714589834213257,2.8122317790985107
46,0,0.6611074805259705,0.5079069137573242
46,1,0.6898924708366394,0.45466840267181396
46,2,0.7023612260818481,0.45532694458961487
46,3,0.7199761867523193,0.4568973183631897
46,4,0.6439741253852844,0.4524046778678894
46,5,0.6279100179672241,0.4513864517211914
46,6,0.6107569336891174,0.4509430229663849
46,7,0.737563967704773,0.47584179043769836
46,8,0.5815065503120422,0.4649163782596588
46,9,0.6878467798233032,0.5631678104400635
46,10,0.6305785179138184,0.5608959197998047
46,11,0.8285316228866577,0.8051946759223938
46,12,0.44930511713027954,0.740277886390686
46,13,0.8723030090332031,1.160591721534729
46,14,0.33823245763778687,1.0106507539749146
46,15,0.8959766626358032,1.465010404586792
46,16,0.2491958886384964,1.3642383813858032
46,17,0.9253527522087097,1.5503559112548828
46,18,0.19936396181583405,1.4426898956298828
46,19,0.8977183103561401,1.5644110441207886
46,20,0.23088011145591736,1.4584541320800781
46,21,0.8790154457092285,1.5313067436218262
46,22,0.2575836777687073,1.4310969114303589
46,23,0.7143784761428833,1.497130274772644
46,24,0.4576980173587799,1.47199285030365
46,25,0.6775181293487549,2.097193956375122
46,26,0.43540602922439575,2.071582317352295
46,27,0.6544843912124634,2.66648530960083
46,28,0.41209062933921814,2.6381618976593018
46,29,0.6552936434745789,2.746734142303467
46,30,0.400748074054718,2.724386692047119
46,31,0.6090788841247559,2.8284647464752197
46,32,0.43091925978660583,2.797513484954834
47,0,0.6616204977035522,0.5083010792732239
47,1,0.6889382004737854,0.45562979578971863
47,2,0.7018927335739136,0.45666828751564026
47,3,0.7193908095359802,0.45828887820243835
47,4,0.6439874768257141,0.45349979400634766
47,5,0.6287161111831665,0.45268958806991577
47,6,0.612504243850708,0.45219290256500244
47,7,0.7374854683876038,0.47694599628448486
47,8,0.5854955315589905,0.46603333950042725
47,9,0.6872118711471558,0.5641137361526489
47,10,0.6331135034561157,0.5622498989105225
47,11,0.8286482095718384,0.7981962561607361
47,12,0.45032739639282227,0.7497069239616394
47,13,0.8664716482162476,1.0557574033737183
47,14,0.37712362408638,1.0390816926956177
47,15,0.8929495811462402,1.440353512763977
47,16,0.35385075211524963,1.386597990989685
47,17,0.9214159250259399,1.5330792665481567
47,18,0.31946060061454773,1.4715551137924194
47,19,0.8929738998413086,1.5419557094573975
47,20,0.349714070558548,1.4821895360946655
47,21,0.8742731809616089,1.5098176002502441
47,22,0.37138471007347107,1.4503099918365479
47,23,0.7346460819244385,1.4821934700012207
47,24,0.48312893509864807,1.4668781757354736
47,25,0.705954909324646,2.0785629749298096
47,26,0.4759942889213562,2.0609898567199707
47,27,0.6944524645805359,2.641110897064209
47,28,0.47145968675613403,2.6182034015655518
47,29,0.6966686248779297,2.7201650142669678
47,30,0.4638732969760895,2.701659679412842
47,31,0.6659411191940308,2.80080246925354
47,32,0.49974551796913147,2.774505615234375
48,0,0.6626019477844238,0.5105437636375427
48,1,0.6882528066635132,0.45781272649765015
48,2,0.7016854286193848,0.45888751745224
48,3,0.7189003825187683,0.46052393317222595
48,4,0.6441428065299988,0.4557002782821655
48,5,0.6293649673461914,0.45499297976493835
48,6,0.6134179830551147,0.45501166582107544
48,7,0.7373820543289185,0.479572594165802
48,8,0.588267982006073,0.4698590934276581
48,9,0.6868735551834106,0.5665069222450256
48,10,0.6352003216743469,0.5662047863006592
48,11,0.8291610479354858,0.7967764735221863
48,12,0.45463210344314575,0.7588903307914734
48,13,0.8686502575874329,1.0576457977294922
48,14,0.3851405680179596,1.0541685819625854
48,15,0.8931266665458679,1.437479019165039
48,16,0.36350032687187195,1.4056282043457031
48,17,0.9104852676391602,1.531582236289978
48,18,0.3286224603652954,1.493011713027954
48,19,0.8940693140029907,1.537249207496643
48,20,0.36080029606819153,1.5027064085006714
48,21,0.8751357197761536,1.505348801612854
48,22,0.38335567712783813,1.4691929817199707
48,23,0.7464112043380737,1.4795057773590088
48,24,0.49614691734313965,1.4682374000549316
48,25,0.7201637029647827,2.0726330280303955
48,26,0.48931509256362915,2.0568344593048096
48,27,0.7109481692314148,2.6304330825805664
48,28,0.4885867238044739,2.6071929931640625
48,29,0.7134205102920532,2.707909107208252
48,30,0.4814717769622803,2.6891770362854004
48,31,0.684738039970398,2.791771173477173
48,32,0.5199163556098938,2.7630960941314697
49,0,0.6622828841209412,0.514092206954956
49,1,0.6878346800804138,0.461557000875473
49,2,0.7014771699905396,0.4624243676662445
49,3,0.7186284065246582,0.46408388018608093
49,4,0.6437728404998779,0.45996248722076416
49,5,0.6289505958557129,0.45975685119628906
49,6,0.6131776571273804,0.46099263429641724
49,7,0.7373316287994385,0.4838012754917145
49,8,0.5891484618186951,0.4777665436267853
49,9,0.6864725351333618,0.5695523619651794
49,10,0.6348344087600708,0.5709418058395386
49,11,0.8295835256576538,0.7962548732757568
49,12,0.45851969718933105,0.7669479250907898
49,13,0.8706182241439819,1.0791418552398682
49,14,0.3928498923778534,1.0605820417404175
49,15,0.8950808644294739,1.4323176145553589
49,16,0.3703506588935852,1.4163814783096313
49,17,0.9150999188423157,1.5222171545028687
49,18,0.3335808515548706,1.5045013427734375
49,19,0.8932015299797058,1.5291876792907715
49,20,0.3662497401237488,1.515579342842102
49,21,0.8743831515312195,1.4974180459976196
49,22,0.38958871364593506,1.4811395406723022
49,23,0.7557595372200012,1.4694578647613525
49,24,0.5073634386062622,1.4600811004638672
49,25,0.7299002408981323,2.0591039657592773
49,26,0.5002245306968689,2.044390916824341
49,27,0.7223484516143799,2.616809368133545
49,28,0.5027529001235962,2.5939767360687256
49,29,0.7256595492362976,2.6955504417419434
49,30,0.4965544641017914,2.6758992671966553
49,31,0.6955068111419678,2.774038076400757
49,32,0.5338314771652222,2.748307704925537
50,0,0.6621628999710083,0.5137985348701477
50,1,0.6874356865882874,0.46130937337875366
50,2,0.7012661099433899,0.46215516328811646
50,3,0.7183476686477661,0.4638384282588959
50,4,0.6435621976852417,0.45997413992881775
50,5,0.6287018656730652,0.46003180742263794
50,6,0.6130069494247437,0.4616951644420624
50,7,0.7372750639915466,0.48396745324134827
50,8,0.5890575647354126,0.48029282689094543
50,9,0.6862242817878723,0.5694409608840942
50,10,0.6346431374549866,0.5712262988090515
50,11,0.8298967480659485,0.795745313167572
50,12,0.4582133889198303,0.7701680064201355
50,13,0.8726065754890442,1.098367691040039
50,14,0.39551717042922974,1.0605107545852661
50,15,0.8879995346069336,1.4334828853607178
50,16,0.38626575469970703,1.4198431968688965
50,17,0.9100756645202637,1.522106647491455
50,18,0.354101300239563,1.5086673498153687
50,19,0.8850719332695007,1.5292341709136963
50,20,0.38923242688179016,1.5187761783599854
50,21,0.8669601678848267,1.4973044395446777
50,22,0.41031908988952637,1.4837754964828491
50,23,0.7596675753593445,1.4680112600326538
50,24,0.5099770426750183,1.4605071544647217
50,25,0.7336452007293701,2.0566813945770264
50,26,0.5026839375495911,2.0437381267547607
50,27,0.7276376485824585,2.612922191619873
50,28,0.5078696608543396,2.5902185440063477
50,29,0.7312432527542114,2.691936492919922
50,30,0.5019162893295288,2.6715087890625
50,31,0.7007650136947632,2.769596815109253
50,32,0.540449857711792,2.7443575859069824
51,0,0.663903534412384,0.5143255591392517
51,1,0.6874828934669495,0.4617365002632141
51,2,0.7017070651054382,0.46255984902381897
51,3,0.7182684540748596,0.46423518657684326
51,4,0.6443668007850647,0.46041783690452576
51,5,0.6294415593147278,0.4605799615383148
51,6,0.6136787533760071,0.4626215994358063
51,7,0.737198531627655,0.48464781045913696
51,8,0.5889208316802979,0.48252955079078674
51,9,0.6866874694824219,0.5701768398284912
51,10,0.6361559629440308,0.5723419785499573
51,11,0.830168604850769,0.7957399487495422
51,12,0.4578261971473694,0.7755635976791382
51,13,0.8738320469856262,1.1112979650497437
51,14,0.39474472403526306,1.0629938840866089
51,15,0.890644371509552,1.4344079494476318
51,16,0.3884704113006592,1.429756999015808
51,17,0.913398265838623,1.5243136882781982
51,18,0.35524076223373413,1.5200029611587524
51,19,0.8859667778015137,1.53166925907135
51,20,0.3911789059638977,1.5324558019638062
51,21,0.8672984838485718,1.4990595579147339
51,22,0.41212740540504456,1.4957835674285889
51,23,0.7632030248641968,1.469942569732666
51,24,0.5119531154632568,1.4630004167556763
51,25,0.7402393817901611,2.059267997741699
51,26,0.5119606852531433,2.0488247871398926
51,27,0.7378560304641724,2.6149184703826904
51,28,0.5203122496604919,2.594764232635498
51,29,0.741676390171051,2.695429563522339
51,30,0.5141488313674927,2.6774611473083496
51,31,0.7129611968994141,2.7707719802856445
51,32,0.5552200675010681,2.748074769973755
52,0,0.6655367612838745,0.5156744718551636
52,1,0.6878191828727722,0.46292704343795776
52,2,0.7023755311965942,0.4637986421585083
52,3,0.7183607816696167,0.46554145216941833
52,4,0.6453343033790588,0.46137869358062744
52,5,0.6303759217262268,0.4614871144294739
52,6,0.6144256591796875,0.46374350786209106
52,7,0.7371533513069153,0.4857923090457916
52,8,0.5888331532478333,0.48416194319725037
52,9,0.6871407628059387,0.5717099905014038
52,10,0.6372354626655579,0.5741265416145325
52,11,0.8296111226081848,0.7942011952400208
52,12,0.45863813161849976,0.7760279774665833
52,13,0.8730930089950562,1.114872694015503
52,14,0.4023064970970154,1.0622611045837402
52,15,0.8922576904296875,1.4272905588150024
52,16,0.38145390152931213,1.4308357238769531
52,17,0.9155234098434448,1.5203415155410767
52,18,0.34641212224960327,1.5231424570083618
52,19,0.8878698348999023,1.5290645360946655
52,20,0.38950127363204956,1.5325133800506592
52,21,0.869259238243103,1.4978288412094116
52,22,0.4109886586666107,1.4967197179794312
52,23,0.7629411220550537,1.4636497497558594
52,24,0.5100665092468262,1.4702403545379639
52,25,0.7384566068649292,2.049341917037964
52,26,0.5092023611068726,2.039665937423706
52,27,0.7363606691360474,2.6060850620269775
52,28,0.5184229016304016,2.5838024616241455
52,29,0.7396389245986938,2.686516523361206
52,30,0.5120448470115662,2.665372133255005
52,31,0.7137226462364197,2.759777069091797
52,32,0.5545912981033325,2.7351717948913574
53,0,0.6656006574630737,0.5179731249809265
53,1,0.6876760721206665,0.464399516582489
53,2,0.7022997140884399,0.46501341462135315
53,3,0.718230128288269,0.4665462374687195
53,4,0.6453531980514526,0.4633477032184601
53,5,0.630281925201416,0.463754802942276
53,6,0.6143258810043335,0.46635696291923523
53,7,0.7367197275161743,0.48634353280067444
53,8,0.588670015335083,0.48604461550712585
53,9,0.6871772408485413,0.5734667181968689
53,10,0.6370271444320679,0.5772696733474731
53,11,0.8294867277145386,0.7940354943275452
53,12,0.45766764879226685,0.7769244909286499
53,13,0.873879075050354,1.120296835899353
53,14,0.40297991037368774,1.0615456104278564
53,15,0.8924477696418762,1.4285091161727905
53,16,0.3845730423927307,1.4334282875061035
53,17,0.9169233441352844,1.521314263343811
53,18,0.35726410150527954,1.5255573987960815
53,19,0.8899025917053223,1.53036630153656
53,20,0.4024978280067444,1.5382401943206787
53,21,0.8707598447799683,1.4985471963882446
53,22,0.4222775101661682,1.501673936843872
53,23,0.764912486076355,1.465040922164917
53,24,0.5139116048812866,1.4785480499267578
53,25,0.7438344955444336,2.049931764602661
53,26,0.5175982117652893,2.042546510696411
53,27,0.7432259917259216,2.6050844192504883
53,28,0.52723228931427,2.5864548683166504
53,29,0.7466660141944885,2.6859130859375
53,30,0.5205761194229126,2.669079303741455
53,31,0.7206465601921082,2.760354518890381
53,32,0.5637882351875305,2.7379186153411865
54,0,0.6648116707801819,0.519941508769989
54,1,0.6869230270385742,0.46576112508773804
54,2,0.7006825804710388,0.4663602113723755
54,3,0.7168160080909729,0.4678165316581726
54,4,0.6445801258087158,0.46487221121788025
54,5,0.6290470361709595,0.46545666456222534
54,6,0.6131535768508911,0.4680365025997162
